index,0,1,2
26510,0.0,0.1488,0.8512
26511,0.0165,0.023333333333333334,0.9601666666666666
26512,0.14465555555555556,0.16253333333333334,0.692811111111111
26513,0.0012222222222222222,0.04556666666666667,0.9532111111111111
26514,0.015666666666666666,0.041466666666666666,0.9428666666666667
26515,0.178415873015873,0.004666666666666667,0.8169174603174604
26516,0.002,0.3373333333333333,0.6606666666666666
26517,0.34395555555555557,0.5974333333333335,0.0586111111111111
26518,0.05410793650793651,0.07111111111111111,0.8747809523809525
26519,0.7982444444444444,0.020333333333333335,0.18142222222222223
26520,0.003111111111111111,0.9646666666666668,0.03222222222222222
26521,0.009399999999999999,0.10633333333333334,0.8842666666666668
26522,0.10978333333333333,0.12086111111111114,0.7693555555555557
26523,0.10161111111111111,0.1684095238095238,0.7299793650793651
26524,0.14213333333333336,0.3140777777777778,0.543788888888889
26525,0.1360222222222222,0.13814444444444443,0.7258333333333333
26526,0.021611111111111116,0.04116666666666667,0.9372222222222224
26527,0.1045,0.789988888888889,0.10551111111111111
26528,0.053111111111111116,0.936888888888889,0.01
26529,0.5950666666666666,0.08927777777777776,0.3156555555555556
26530,0.17755555555555555,0.18919999999999998,0.6332444444444444
26531,0.0034666666666666665,0.019700000000000002,0.9768333333333332
26532,0.6893333333333334,0.005999999999999999,0.30466666666666675
26533,0.12886825396825397,0.14980000000000002,0.7213317460317461
26534,0.0474,0.0657777777777778,0.8868222222222224
26535,0.025555555555555554,0.042083333333333334,0.9323611111111112
26536,0.1716111111111111,0.22399999999999998,0.604388888888889
26537,0.048999999999999995,0.05511111111111111,0.8958888888888887
26538,0.07272222222222223,0.44847777777777775,0.4788
26539,0.01,0.09988888888888887,0.8901111111111111
26540,0.25928571428571434,0.14003650793650796,0.6006777777777778
26541,0.002,0.040333333333333325,0.9576666666666669
26542,0.051809523809523805,0.13083333333333333,0.817357142857143
26543,0.04011111111111111,0.045777777777777785,0.9141111111111112
26544,0.2962666666666667,0.17005555555555557,0.5336777777777778
26545,0.02213333333333333,0.28400000000000003,0.6938666666666666
26546,0.024411111111111106,0.0768888888888889,0.8987000000000002
26547,0.01938888888888889,0.013333333333333334,0.9672777777777777
26548,0.012666666666666663,0.007833333333333333,0.9795
26549,0.22984444444444446,0.7574888888888889,0.012666666666666666
26550,0.0044444444444444444,0.420163492063492,0.5753920634920635
26551,0.003333333333333333,0.5798333333333333,0.41683333333333333
26552,0.028800000000000003,0.08786666666666666,0.8833333333333333
26553,0.015133333333333332,0.0333888888888889,0.9514777777777778
26554,0.16284444444444446,0.4997555555555555,0.3374
26555,0.0963888888888889,0.027166666666666665,0.8764444444444446
26556,0.0006666666666666666,0.06133333333333333,0.9380000000000002
26557,0.033166666666666664,0.068,0.8988333333333334
26558,0.7793809523809524,0.056152380952380954,0.16446666666666665
26559,0.27288888888888885,0.015277777777777777,0.7118333333333333
26560,0.06166666666666666,0.1024888888888889,0.8358444444444445
26561,0.014622222222222222,0.14067777777777776,0.8447000000000002
26562,0.016666666666666663,0.029555555555555557,0.9537777777777776
26563,0.02633333333333333,0.06427777777777778,0.9093888888888888
26564,0.010666666666666668,0.08066666666666666,0.9086666666666667
26565,0.03066666666666667,0.8182777777777778,0.15105555555555555
26566,0.09077777777777779,0.21205555555555558,0.6971666666666667
26567,0.09556666666666666,0.17262222222222223,0.7318111111111113
26568,0.2487777777777778,0.6973555555555554,0.05386666666666667
26569,0.008666666666666666,0.06588888888888889,0.9254444444444447
26570,0.08700000000000001,0.6058111111111111,0.3071888888888889
26571,0.029400000000000003,0.06402222222222222,0.9065777777777778
26572,0.06222222222222222,0.3070777777777777,0.6306999999999999
26573,0.23065396825396828,0.15266666666666667,0.616679365079365
26574,0.23111111111111113,0.045333333333333344,0.7235555555555555
26575,0.077,0.08952222222222223,0.8334777777777779
26576,0.05577777777777779,0.012000000000000002,0.9322222222222222
26577,0.1421666666666667,0.19094285714285716,0.6668904761904761
26578,0.2796222222222222,0.25537777777777776,0.465
26579,0.2832666666666666,0.6416555555555555,0.07507777777777777
26580,0.0511111111111111,0.09605555555555557,0.8528333333333334
26581,0.16111507936507935,0.20942936507936508,0.6294555555555555
26582,0.0006666666666666666,0.0026666666666666666,0.9966666666666666
26583,0.02733333333333333,0.04211111111111111,0.9305555555555556
26584,0.07028888888888889,0.3251111111111111,0.6045999999999999
26585,0.009,0.9255000000000001,0.0655
26586,0.26228888888888885,0.5886666666666667,0.14904444444444445
26587,0.0997111111111111,0.5800814814814814,0.3202074074074074
26588,0.006933333333333333,0.05166666666666666,0.9414
26589,0.14616666666666667,0.02832222222222222,0.8255111111111113
26590,0.007333333333333333,0.7876634920634921,0.2050031746031746
26591,0.30166666666666664,0.6293333333333334,0.069
26592,0.31300000000000006,0.037888888888888896,0.6491111111111111
26593,0.024999999999999994,0.6537333333333333,0.3212666666666667
26594,0.029666666666666668,0.037200000000000004,0.9331333333333333
26595,0.0121,0.006777777777777778,0.9811222222222223
26596,0.05866666666666667,0.073,0.8683333333333334
26597,0.252,0.4090444444444445,0.3389555555555556
26598,0.018166666666666664,0.11895555555555555,0.8628777777777777
26599,0.02822222222222222,0.04772222222222223,0.9240555555555555
26600,0.011,0.009333333333333332,0.9796666666666667
26601,0.020666666666666667,0.2294,0.7499333333333333
26602,0.042166666666666665,0.13240000000000002,0.8254333333333334
26603,0.048933333333333336,0.11244444444444443,0.8386222222222223
26604,0.01933333333333333,0.048,0.9326666666666668
26605,0.034999999999999996,0.04083333333333333,0.9241666666666668
26606,0.07323333333333333,0.5008777777777779,0.42588888888888893
26607,0.14726111111111112,0.8397944444444446,0.012944444444444446
26608,0.029555555555555557,0.054555555555555565,0.915888888888889
26609,0.02533333333333333,0.04266666666666666,0.932
26610,0.27375476190476195,0.7015785714285715,0.024666666666666667
26611,0.02666666666666667,0.1328333333333333,0.8404999999999999
26612,0.02864285714285714,0.5716904761904761,0.39966666666666667
26613,0.040466666666666665,0.20222222222222222,0.7573111111111112
26614,0.005666666666666667,0.06111111111111112,0.9332222222222224
26615,0.1907777777777778,0.20005555555555554,0.6091666666666667
26616,0.02066666666666667,0.0186,0.9607333333333336
26617,0.10333333333333333,0.1115,0.7851666666666667
26618,0.041466666666666666,0.04322222222222223,0.9153111111111113
26619,0.15347863247863247,0.16597142857142858,0.680549938949939
26620,0.13914444444444446,0.7981888888888891,0.06266666666666666
26621,0.005,0.008777777777777778,0.9862222222222221
26622,0.12127407407407408,0.5976666666666667,0.28105925925925923
26623,0.003333333333333333,0.9039555555555555,0.09271111111111112
26624,0.06422222222222222,0.10992380952380953,0.8258539682539684
26625,0.9567000000000001,0.012666666666666666,0.030633333333333335
26626,0.22233333333333336,0.04884444444444444,0.7288222222222223
26627,0.021111111111111115,0.028044444444444445,0.9508444444444446
26628,0.018666666666666668,0.02,0.9613333333333335
26629,0.0026666666666666666,0.0026666666666666666,0.9946666666666666
26630,0.017666666666666667,0.014444444444444444,0.967888888888889
26631,0.01766666666666667,0.027666666666666666,0.9546666666666667
26632,0.5128333333333334,0.13195555555555555,0.35521111111111114
26633,0.058111111111111106,0.08717777777777777,0.8547111111111112
26634,0.03372222222222222,0.06622222222222222,0.9000555555555556
26635,0.0215,0.258,0.7204999999999999
26636,0.017666666666666664,0.40739523809523803,0.5749380952380951
26637,0.0002222222222222222,0.05923015873015874,0.9405476190476191
26638,0.009,0.9463333333333332,0.04466666666666667
26639,0.2623388888888889,0.6578277777777777,0.07983333333333334
26640,0.07524365079365078,0.11327857142857142,0.8114777777777779
26641,0.06572222222222221,0.8906666666666666,0.04361111111111111
26642,0.009333333333333334,0.029333333333333326,0.9613333333333333
26643,0.021333333333333336,0.17000000000000004,0.8086666666666668
26644,0.06806666666666666,0.1616111111111111,0.7703222222222222
26645,0.010666666666666666,0.019999999999999997,0.9693333333333334
26646,0.8526666666666669,0.011333333333333332,0.13599999999999998
26647,0.020666666666666667,0.03188888888888889,0.9474444444444445
26648,0.03216666666666666,0.835088888888889,0.13274444444444444
26649,0.06999999999999998,0.09166666666666667,0.8383333333333334
26650,0.8393333333333334,0.15400000000000003,0.006666666666666667
26651,0.25511111111111107,0.6968888888888889,0.048
26652,0.25733333333333336,0.007666666666666667,0.735
26653,0.03983650793650794,0.019885714285714288,0.940277777777778
26654,0.04421111111111112,0.8018555555555557,0.15393333333333334
26655,0.05865555555555556,0.4170111111111111,0.5243333333333333
26656,0.031111111111111107,0.07235555555555556,0.8965333333333334
26657,0.049999999999999996,0.5069761904761905,0.44302380952380954
26658,0.021333333333333333,0.28511111111111115,0.6935555555555555
26659,0.2271888888888889,0.29004444444444444,0.4827666666666667
26660,0.03900000000000001,0.5872777777777779,0.37372222222222223
26661,0.034277777777777775,0.07955555555555556,0.8861666666666667
26662,0.01,0.21817777777777778,0.7718222222222222
26663,0.060666666666666674,0.4986666666666667,0.4406666666666667
26664,0.041333333333333326,0.05255555555555556,0.9061111111111112
26665,0.17665396825396823,0.5753333333333334,0.2480126984126984
26666,0.005600000000000001,0.8386666666666669,0.15573333333333333
26667,0.007333333333333335,0.011533333333333333,0.9811333333333332
26668,0.02422222222222222,0.8668888888888889,0.10888888888888887
26669,0.01933333333333333,0.4812875661375661,0.49937910052910056
26670,0.5006666666666667,0.2918222222222222,0.2075111111111111
26671,0.03953333333333334,0.48580000000000007,0.4746666666666667
26672,0.018,0.025444444444444443,0.9565555555555556
26673,0.17785396825396824,0.14094444444444443,0.6812015873015874
26674,0.7933333333333336,0.0374388888888889,0.16922777777777778
26675,0.03166666666666666,0.04315555555555556,0.9251777777777781
26676,0.021555555555555553,0.03994444444444444,0.9385
26677,0.0152,0.04222222222222223,0.9425777777777777
26678,0.06133333333333334,0.5264444444444445,0.41222222222222227
26679,0.2702111111111112,0.19694444444444445,0.5328444444444445
26680,0.021255555555555555,0.03311111111111112,0.9456333333333335
26681,0.06902222222222222,0.10205555555555554,0.8289222222222222
26682,0.0809,0.15239999999999998,0.7666999999999999
26683,0.006000000000000001,0.39255555555555555,0.6014444444444444
26684,0.14086666666666667,0.20430873015873013,0.6548246031746032
26685,0.33917116402116404,0.09322222222222223,0.5676066137566138
26686,0.039,0.05222222222222223,0.9087777777777778
26687,0.2016,0.1259206349206349,0.6724793650793651
26688,0.10333333333333333,0.8630666666666666,0.033600000000000005
26689,0.14321111111111112,0.18266666666666664,0.6741222222222223
26690,0.0,0.007333333333333333,0.9926666666666668
26691,0.05322222222222222,0.14866666666666664,0.798111111111111
26692,0.002933333333333333,0.07936666666666667,0.9177000000000001
26693,0.3529999999999999,0.024044444444444445,0.6229555555555554
26694,0.6618314814814815,0.3355018518518518,0.0026666666666666666
26695,0.03716666666666667,0.028,0.9348333333333333
26696,0.002,0.005444444444444444,0.9925555555555554
26697,0.020533333333333334,0.026800000000000004,0.9526666666666666
26698,0.018044444444444443,0.008955555555555555,0.9729999999999999
26699,0.10833333333333334,0.5311666666666666,0.3605
26700,0.04426666666666668,0.6028666666666668,0.35286666666666666
26701,0.18893333333333331,0.36970000000000003,0.44136666666666674
26702,0.1281365079365079,0.2576666666666667,0.6141968253968254
26703,0.0485,0.1312333333333333,0.8202666666666668
26704,0.021596296296296297,0.04094444444444445,0.9374592592592592
26705,0.021777777777777774,0.0245,0.9537222222222222
26706,0.054000000000000006,0.06305555555555556,0.8829444444444444
26707,0.6333333333333334,0.019666666666666666,0.347
26708,0.020285714285714282,0.04133333333333334,0.9383809523809523
26709,0.021777777777777778,0.02333333333333333,0.9548888888888889
26710,0.24148888888888892,0.28373333333333334,0.47477777777777774
26711,0.3980555555555556,0.058499999999999996,0.5434444444444444
26712,0.0148,0.23911111111111114,0.746088888888889
26713,0.07961111111111112,0.5042777777777778,0.41611111111111104
26714,0.07516666666666666,0.12894444444444444,0.795888888888889
26715,0.009333333333333334,0.6118888888888888,0.3787777777777777
26716,0.019999999999999997,0.9664444444444447,0.013555555555555557
26717,0.014333333333333335,0.1816936507936508,0.803973015873016
26718,0.1180888888888889,0.14416666666666664,0.7377444444444445
26719,0.060142857142857144,0.29485555555555554,0.6450015873015873
26720,0.29966190476190474,0.0202,0.6801380952380952
26721,0.016733333333333333,0.4599383597883598,0.5233283068783068
26722,0.46053333333333346,0.047911111111111106,0.49155555555555563
26723,0.07155555555555555,0.13011111111111112,0.7983333333333333
26724,0.069,0.7422222222222222,0.18877777777777774
26725,0.017666666666666664,0.15283333333333332,0.8295
26726,0.07606878306878308,0.832888888888889,0.09104232804232802
26727,0.02253333333333333,0.08675555555555556,0.8907111111111112
26728,0.09144444444444444,0.21988888888888888,0.6886666666666668
26729,0.4557777777777779,0.09312222222222223,0.4511
26730,0.01711111111111111,0.3728888888888889,0.6099999999999999
26731,0.026566666666666672,0.05066666666666667,0.9227666666666665
26732,0.31345555555555554,0.6197666666666667,0.06677777777777778
26733,0.026833333333333334,0.021722222222222223,0.9514444444444446
26734,0.03555555555555556,0.21526984126984128,0.7491746031746032
26735,0.02488888888888889,0.07331111111111112,0.9018
26736,0.020999999999999998,0.524,0.4549999999999999
26737,0.1673579365079365,0.027000000000000003,0.8056420634920634
26738,0.005333333333333333,0.01,0.9846666666666668
26739,0.6716666666666665,0.051333333333333335,0.277
26740,0.017333333333333333,0.033333333333333326,0.9493333333333334
26741,0.13944444444444445,0.8072222222222223,0.05333333333333334
26742,0.023666666666666662,0.08966666666666666,0.8866666666666668
26743,0.16497777777777778,0.19027777777777774,0.6447444444444445
26744,0.15821428571428572,0.06375396825396827,0.7780317460317459
26745,0.002833333333333333,0.008,0.9891666666666665
26746,0.5899166666666668,0.11341666666666667,0.2966666666666667
26747,0.04066666666666667,0.8402222222222222,0.11911111111111113
26748,0.33466666666666667,0.6343333333333334,0.030999999999999996
26749,0.004,0.24766666666666665,0.7483333333333333
26750,0.024333333333333332,0.064,0.9116666666666668
26751,0.07666666666666667,0.11886666666666668,0.8044666666666668
26752,0.047344444444444446,0.6974666666666669,0.2551888888888889
26753,0.11453333333333335,0.16966428571428574,0.7158023809523808
26754,0.009555555555555555,0.0024444444444444444,0.988
26755,0.009333333333333332,0.04259999999999999,0.9480666666666667
26756,0.2191111111111111,0.029666666666666668,0.7512222222222223
26757,0.05745238095238096,0.05427777777777777,0.8882698412698414
26758,0.5546666666666666,0.20773253968253974,0.23760079365079365
26759,0.1708333333333333,0.2518777777777778,0.577288888888889
26760,0.5244000000000001,0.16223333333333334,0.3133666666666667
26761,0.011444444444444445,0.11311428571428572,0.8754412698412697
26762,0.010333333333333335,0.017833333333333333,0.9718333333333333
26763,0.046777777777777786,0.08515873015873016,0.868063492063492
26764,0.043899999999999995,0.11084444444444444,0.8452555555555555
26765,0.04761111111111112,0.0835888888888889,0.8687999999999998
26766,0.005333333333333333,0.38233333333333336,0.6123333333333332
26767,0.12277777777777776,0.11045555555555556,0.7667666666666667
26768,0.03988888888888889,0.9494444444444444,0.010666666666666666
26769,0.3072222222222223,0.10720000000000002,0.5855777777777778
26770,0.0635,0.05222222222222224,0.8842777777777779
26771,0.07639365079365078,0.9129396825396827,0.010666666666666668
26772,0.8493333333333335,0.014333333333333332,0.1363333333333333
26773,0.2099666666666667,0.19366984126984127,0.596363492063492
26774,0.18334444444444445,0.17381111111111114,0.6428444444444444
26775,0.0016666666666666666,0.23600000000000002,0.7623333333333334
26776,0.030166666666666668,0.069,0.9008333333333336
26777,0.034444444444444444,0.03777777777777778,0.9277777777777778
26778,0.05280555555555556,0.06722222222222224,0.8799722222222223
26779,0.020666666666666667,0.04055555555555555,0.9387777777777778
26780,0.04266666666666668,0.08594444444444446,0.8713888888888889
26781,0.002,0.22200000000000003,0.776
26782,0.025666666666666664,0.024333333333333332,0.9500000000000001
26783,0.2116111111111111,0.060666666666666674,0.7277222222222223
26784,0.015,0.8376111111111112,0.14738888888888887
26785,0.018444444444444447,0.19799999999999998,0.7835555555555557
26786,0.7795555555555557,0.033,0.18744444444444444
26787,0.001833333333333333,0.0026666666666666666,0.9955
26788,0.03666666666666667,0.5526666666666666,0.41066666666666674
26789,0.05183333333333334,0.6443888888888889,0.3037777777777778
26790,0.010333333333333335,0.5238333333333334,0.4658333333333333
26791,0.013666666666666667,0.04027777777777777,0.9460555555555555
26792,0.13884126984126982,0.18541269841269845,0.6757460317460318
26793,0.004666666666666667,0.14496984126984128,0.8503634920634922
26794,0.048022222222222216,0.11751111111111112,0.8344666666666666
26795,0.016,0.4114071428571428,0.5725928571428572
26796,0.24433333333333335,0.7438333333333333,0.011833333333333333
26797,0.05444444444444444,0.4591301587301587,0.4864253968253969
26798,0.7348666666666668,0.07644444444444445,0.1886888888888889
26799,0.08833333333333333,0.05122222222222223,0.8604444444444447
26800,0.0787777777777778,0.8925555555555557,0.028666666666666667
26801,0.00988888888888889,0.9075555555555556,0.08255555555555556
26802,0.06865555555555555,0.04244444444444445,0.8889000000000001
26803,0.017333333333333333,0.21833333333333332,0.7643333333333333
26804,0.015555555555555557,0.06497777777777779,0.9194666666666668
26805,0.014666666666666668,0.026000000000000006,0.9593333333333335
26806,0.012066666666666667,0.4950444444444445,0.49288888888888893
26807,0.004266666666666667,0.010888888888888887,0.9848444444444444
26808,0.01663247863247863,0.24400000000000005,0.7393675213675214
26809,0.04271111111111111,0.13784444444444446,0.8194444444444444
26810,0.015333333333333334,0.11983333333333333,0.8648333333333333
26811,0.020888888888888887,0.022833333333333337,0.9562777777777778
26812,0.042,0.05327777777777779,0.9047222222222224
26813,0.0811111111111111,0.4034190476190476,0.5154698412698413
26814,0.16966666666666666,0.1293888888888889,0.7009444444444444
26815,0.13720000000000002,0.22822222222222222,0.6345777777777777
26816,0.004666666666666667,0.7613333333333334,0.23399999999999999
26817,0.044,0.03644444444444444,0.9195555555555557
26818,0.030701587301587306,0.043106349206349204,0.9261920634920634
26819,0.013333333333333332,0.06094444444444445,0.9257222222222223
26820,0.20315555555555556,0.7475111111111113,0.049333333333333326
26821,0.18805555555555556,0.7881666666666667,0.023777777777777783
26822,0.07355555555555555,0.4935777777777778,0.4328666666666666
26823,0.05074444444444444,0.06055555555555555,0.8886999999999999
26824,0.007333333333333335,0.02288888888888889,0.9697777777777778
26825,0.04566666666666668,0.05822222222222222,0.8961111111111112
26826,0.02748888888888889,0.07166666666666667,0.9008444444444446
26827,0.14583333333333331,0.20026666666666668,0.6539
26828,0.1155888888888889,0.2424857142857143,0.6419253968253968
26829,0.056444444444444436,0.09149206349206349,0.852063492063492
26830,0.014666666666666666,0.02088888888888889,0.9644444444444443
26831,0.03822222222222223,0.08855555555555555,0.8732222222222223
26832,0.008666666666666668,0.01977777777777778,0.9715555555555555
26833,0.018555555555555554,0.028222222222222218,0.9532222222222222
26834,0.009000000000000001,0.257,0.734
26835,0.9655555555555556,0.002,0.03244444444444444
26836,0.15035555555555555,0.34562222222222216,0.5040222222222223
26837,0.08141111111111111,0.06238888888888889,0.8562000000000001
26838,0.008611111111111113,0.7737492063492063,0.21763968253968255
26839,0.9033333333333334,0.014666666666666666,0.082
26840,0.20644444444444443,0.20707777777777775,0.5864777777777779
26841,0.012333333333333333,0.016,0.9716666666666666
26842,0.004666666666666667,0.014,0.9813333333333334
26843,0.2675666666666667,0.1405888888888889,0.5918444444444444
26844,0.011333333333333332,0.7270000000000001,0.26166666666666666
26845,0.375,0.012722222222222222,0.6122777777777778
26846,0.010666666666666666,0.017333333333333333,0.972
26847,0.17650000000000002,0.2600222222222222,0.5634777777777777
26848,0.10005555555555556,0.0948,0.8051444444444447
26849,0.10255555555555555,0.03430158730158729,0.8631428571428572
26850,0.2203,0.23088888888888892,0.548811111111111
26851,0.10214444444444443,0.21650000000000003,0.6813555555555555
26852,0.02938888888888889,0.8306666666666667,0.13994444444444445
26853,0.016333333333333335,0.03111111111111111,0.9525555555555557
26854,0.16359206349206348,0.8087412698412698,0.027666666666666666
26855,0.022,0.19098888888888887,0.7870111111111111
26856,0.23733333333333334,0.029555555555555557,0.7331111111111112
26857,0.0795,0.4955777777777778,0.42492222222222226
26858,0.011333333333333332,0.9531111111111112,0.035555555555555556
26859,0.0022222222222222222,0.7331111111111112,0.2646666666666667
26860,0.02326666666666666,0.8796349206349207,0.0970984126984127
26861,0.05144444444444444,0.4194888888888889,0.5290666666666667
26862,0.05372222222222222,0.07840000000000001,0.8678777777777779
26863,0.006,0.023333333333333334,0.9706666666666668
26864,0.013619047619047621,0.5693809523809523,0.417
26865,0.08793333333333334,0.13993333333333335,0.7721333333333334
26866,0.0013333333333333333,0.009333333333333334,0.9893333333333334
26867,0.10694444444444445,0.08333333333333333,0.8097222222222222
26868,0.05533333333333333,0.08355555555555556,0.8611111111111112
26869,0.0023333333333333335,0.0026666666666666666,0.9949999999999999
26870,0.010666666666666665,0.9416666666666667,0.04766666666666668
26871,0.6030000000000001,0.15133333333333335,0.2456666666666667
26872,0.019155555555555554,0.0774,0.9034444444444446
26873,0.011000000000000001,0.07041428571428571,0.9185857142857143
26874,0.02402222222222222,0.7528444444444444,0.22313333333333338
26875,0.0,0.4017650793650794,0.5982349206349206
26876,0.02066666666666667,0.051444444444444445,0.9278888888888891
26877,0.02633333333333333,0.04633333333333334,0.9273333333333336
26878,0.18866666666666668,0.20717539682539682,0.6041579365079367
26879,0.0026666666666666666,0.07283333333333335,0.9245000000000001
26880,0.6058888888888888,0.027777777777777776,0.36633333333333334
26881,0.014555555555555554,0.030066666666666665,0.9553777777777779
26882,0.35666666666666663,0.013066666666666666,0.6302666666666666
26883,0.0887111111111111,0.27465555555555554,0.6366333333333333
26884,0.004,0.8462777777777779,0.14972222222222223
26885,0.6078777777777777,0.03428571428571429,0.3578365079365079
26886,0.004666666666666667,0.016666666666666666,0.9786666666666668
26887,0.02755555555555555,0.065,0.9074444444444446
26888,0.3481772486772487,0.14184021164021166,0.5099825396825396
26889,0.02335555555555556,0.04266666666666668,0.9339777777777779
26890,0.04716666666666666,0.2725888888888889,0.6802444444444445
26891,0.048999999999999995,0.724,0.227
26892,0.09355555555555556,0.15511111111111112,0.7513333333333334
26893,0.012666666666666666,0.09666666666666668,0.8906666666666668
26894,0.0013333333333333333,0.066,0.9326666666666668
26895,0.08616666666666667,0.5228333333333333,0.39100000000000007
26896,0.09827777777777778,0.12000000000000001,0.7817222222222222
26897,0.018333333333333333,0.23277777777777772,0.7488888888888889
26898,0.028111111111111108,0.029,0.9428888888888889
26899,0.26926984126984127,0.20346825396825394,0.5272619047619047
26900,0.006333333333333334,0.15022222222222226,0.8434444444444446
26901,0.0003333333333333333,0.04266666666666667,0.9570000000000001
26902,0.01122222222222222,0.013466666666666667,0.975311111111111
26903,0.04733333333333333,0.09611111111111113,0.8565555555555557
26904,0.33836190476190475,0.6003047619047618,0.06133333333333334
26905,0.06277777777777778,0.09766666666666665,0.8395555555555557
26906,0.011555555555555557,0.02566666666666666,0.9627777777777777
26907,0.012000000000000002,0.01866666666666666,0.9693333333333334
26908,0.0026666666666666666,0.05333333333333334,0.9440000000000001
26909,0.04,0.825,0.13499999999999998
26910,0.14838888888888888,0.24361111111111117,0.6080000000000001
26911,0.026122222222222224,0.04833333333333333,0.9255444444444445
26912,0.03866666666666667,0.06038888888888889,0.9009444444444445
26913,0.147,0.006666666666666668,0.8463333333333333
26914,0.006666666666666668,0.1629936507936508,0.8303396825396826
26915,0.23194444444444445,0.19062063492063486,0.5774349206349207
26916,0.19801111111111114,0.7639888888888889,0.038
26917,0.0006666666666666666,0.05133333333333333,0.948
26918,0.06283333333333334,0.10785555555555555,0.8293111111111111
26919,0.8582777777777778,0.11200000000000002,0.02972222222222222
26920,0.016399999999999998,0.08693333333333333,0.8966666666666668
26921,0.0,0.8149190476190478,0.18508095238095235
26922,0.07094444444444445,0.43971111111111116,0.48934444444444447
26923,0.018444444444444444,0.03155555555555556,0.9500000000000001
26924,0.03016666666666666,0.07730000000000001,0.8925333333333334
26925,0.024888888888888884,0.030222222222222227,0.9448888888888888
26926,0.16184444444444443,0.24880634920634923,0.5893492063492063
26927,0.09733333333333333,0.20016666666666663,0.7025
26928,0.06000000000000001,0.9383333333333334,0.0016666666666666666
26929,0.04125,0.09712222222222222,0.8616277777777778
26930,0.013388888888888888,0.9128333333333334,0.07377777777777779
26931,0.32563333333333333,0.5782,0.09616666666666666
26932,0.02717777777777778,0.774388888888889,0.19843333333333335
26933,0.6505555555555557,0.07116666666666667,0.2782777777777778
26934,0.10900000000000001,0.10300000000000001,0.788
26935,0.040999999999999995,0.0721888888888889,0.8868111111111113
26936,0.011644444444444443,0.013666666666666667,0.9746888888888888
26937,0.2028888888888889,0.23747777777777784,0.5596333333333334
26938,0.2764634920634921,0.6488698412698413,0.07466666666666666
26939,0.2571666666666667,0.7248333333333332,0.018000000000000002
26940,0.1457111111111111,0.25264761904761907,0.6016412698412699
